hospital_drug_id,generic_name_cn,generic_name_en,trade_name_cn,strength,dosage_form,route,atc_code,rxnorm_rxcui,insurance_code,manufacturer,in_formulary,in_stock,high_alert,antibiotic_level,narcotic_class,restricted_dept,alternatives
H-DEMO-00932,莫米松,mometasone,Nasonex,100mg,片剂,PO,H02XX01,108575,8690000000932,华润双鹤,1,1,0,0,0,,
H-DEMO-00933,莫米松,mometasone,Nasonex,200mg,片剂,PO,H02XX01,108575,8690000000933,正大天晴,1,1,0,0,0,,
H-DEMO-00934,莫米松,mometasone,Nasonex,500mg,片剂,PO,H02XX01,108575,8690000000934,豪森药业,1,1,0,0,0,,
H-DEMO-00935,环索奈德,ciclesonide,Alvesco,20mg,片剂,PO,H02XX01,597731,8690000000935,人福医药,1,1,0,0,0,,
H-DEMO-00936,环索奈德,ciclesonide,Alvesco,25mg,片剂,PO,H02XX01,597731,8690000000936,华北制药,1,1,0,0,0,,
H-DEMO-00937,环索奈德,ciclesonide,Alvesco,50mg,片剂,PO,H02XX01,597731,8690000000937,扬子江药业,1,1,0,0,0,,
H-DEMO-00938,卡铂,carboplatin,Paraplatin,0.5g,粉针,IV,L01XX01,2001,8690000000938,恒瑞医药,1,1,1,0,0,,
H-DEMO-00939,卡铂,carboplatin,Paraplatin,1g,粉针,IV,L01XX01,2001,8690000000939,石药集团,1,1,1,0,0,,
H-DEMO-00940,卡铂,carboplatin,Paraplatin,1.5g,粉针,IV,L01XX01,2001,8690000000940,中国生物,1,1,1,0,0,,
H-DEMO-00941,奥沙利铂,oxaliplatin,乐沙定,0.5g,粉针,IV,L01XX01,32592,8690000000941,拜耳,1,1,1,0,0,,
H-DEMO-00942,奥沙利铂,oxaliplatin,乐沙定,1g,粉针,IV,L01XX01,32592,8690000000942,辉瑞,1,1,1,0,0,,
H-DEMO-00943,奥沙利铂,oxaliplatin,乐沙定,1.5g,粉针,IV,L01XX01,32592,8690000000943,诺华,1,1,1,0,0,,
H-DEMO-00944,多西他赛,docetaxel,Taxotere,0.5g,粉针,IV,L01XX01,3640,8690000000944,赛诺菲,1,1,0,0,0,,
H-DEMO-00945,多西他赛,docetaxel,Taxotere,1g,粉针,IV,L01XX01,3640,8690000000945,AstraZeneca,1,1,0,0,0,,
H-DEMO-00946,多西他赛,docetaxel,Taxotere,1.5g,粉针,IV,L01XX01,3640,8690000000946,罗氏,1,1,0,0,0,,
H-DEMO-00947,紫杉醇,paclitaxel,泰素,0.5g,粉针,IV,L01XX01,56946,8690000000947,齐鲁制药,1,1,0,0,0,,
H-DEMO-00948,紫杉醇,paclitaxel,泰素,1g,粉针,IV,L01XX01,56946,8690000000948,复星医药,1,1,0,0,0,,
H-DEMO-00949,紫杉醇,paclitaxel,泰素,1.5g,粉针,IV,L01XX01,56946,8690000000949,科伦药业,1,1,0,0,0,,
H-DEMO-00950,吉西他滨,gemcitabine,Gemzar,0.5g,粉针,IV,L01XX01,4719,8690000000950,华润双鹤,1,1,0,0,0,,
H-DEMO-00951,吉西他滨,gemcitabine,Gemzar,1g,粉针,IV,L01XX01,4719,8690000000951,正大天晴,1,1,0,0,0,,
H-DEMO-00952,吉西他滨,gemcitabine,Gemzar,1.5g,粉针,IV,L01XX01,4719,8690000000952,豪森药业,1,1,0,0,0,,
H-DEMO-00953,培美曲塞,pemetrexed,Alimta,0.5g,粉针,IV,L01XX01,68446,8690000000953,人福医药,1,1,0,0,0,,
H-DEMO-00954,培美曲塞,pemetrexed,Alimta,1g,粉针,IV,L01XX01,68446,8690000000954,华北制药,1,1,0,0,0,,
H-DEMO-00955,培美曲塞,pemetrexed,Alimta,1.5g,粉针,IV,L01XX01,68446,8690000000955,扬子江药业,1,1,0,0,0,,
H-DEMO-00956,伊立替康,irinotecan,Camptosar,0.5g,粉针,IV,L01XX01,236473,8690000000956,恒瑞医药,1,1,0,0,0,,
H-DEMO-00957,伊立替康,irinotecan,Camptosar,1g,粉针,IV,L01XX01,236473,8690000000957,石药集团,1,1,0,0,0,,
H-DEMO-00958,伊立替康,irinotecan,Camptosar,1.5g,粉针,IV,L01XX01,236473,8690000000958,中国生物,1,1,0,0,0,,
H-DEMO-00959,依托泊苷,etoposide,VePesid,0.5g,粉针,IV,L01XX01,4179,8690000000959,拜耳,1,1,0,0,0,,
H-DEMO-00960,依托泊苷,etoposide,VePesid,1g,粉针,IV,L01XX01,4179,8690000000960,辉瑞,1,1,0,0,0,,
H-DEMO-00961,依托泊苷,etoposide,VePesid,1.5g,粉针,IV,L01XX01,4179,8690000000961,诺华,1,1,0,0,0,,
H-DEMO-00962,环磷酰胺,cyclophosphamide,Cytoxan,0.5g,粉针,IV,L01XX01,3002,8690000000962,赛诺菲,1,1,0,0,0,,
H-DEMO-00963,环磷酰胺,cyclophosphamide,Cytoxan,1g,粉针,IV,L01XX01,3002,8690000000963,AstraZeneca,1,1,0,0,0,,
H-DEMO-00964,环磷酰胺,cyclophosphamide,Cytoxan,1.5g,粉针,IV,L01XX01,3002,8690000000964,罗氏,1,1,0,0,0,,
H-DEMO-00965,异环磷酰胺,ifosfamide,Ifex,0.5g,粉针,IV,L01XX01,56946,8690000000965,齐鲁制药,1,1,0,0,0,,
H-DEMO-00966,异环磷酰胺,ifosfamide,Ifex,1g,粉针,IV,L01XX01,56946,8690000000966,复星医药,1,1,0,0,0,,
H-DEMO-00967,异环磷酰胺,ifosfamide,Ifex,1.5g,粉针,IV,L01XX01,56946,8690000000967,科伦药业,1,1,0,0,0,,
H-DEMO-00968,多柔比星,doxorubicin,Adriamycin,0.5g,粉针,IV,L01XX01,3639,8690000000968,华润双鹤,1,1,0,0,0,,
H-DEMO-00969,多柔比星,doxorubicin,Adriamycin,1g,粉针,IV,L01XX01,3639,8690000000969,正大天晴,1,1,0,0,0,,
H-DEMO-00970,多柔比星,doxorubicin,Adriamycin,1.5g,粉针,IV,L01XX01,3639,8690000000970,豪森药业,1,1,0,0,0,,
H-DEMO-00971,表柔比星,epirubicin,Ellence,0.5g,粉针,IV,L01XX01,3992,8690000000971,人福医药,1,1,0,0,0,,
H-DEMO-00972,表柔比星,epirubicin,Ellence,1g,粉针,IV,L01XX01,3992,8690000000972,华北制药,1,1,0,0,0,,
H-DEMO-00973,表柔比星,epirubicin,Ellence,1.5g,粉针,IV,L01XX01,3992,8690000000973,扬子江药业,1,1,0,0,0,,
H-DEMO-00974,博来霉素,bleomycin,Blenoxane,0.5g,粉针,IV,L01XX01,1622,8690000000974,恒瑞医药,1,1,0,0,0,,
H-DEMO-00975,博来霉素,bleomycin,Blenoxane,1g,粉针,IV,L01XX01,1622,8690000000975,石药集团,1,1,0,0,0,,
H-DEMO-00976,博来霉素,bleomycin,Blenoxane,1.5g,粉针,IV,L01XX01,1622,8690000000976,中国生物,1,1,0,0,0,,
H-DEMO-00977,长春新碱,vincristine,Oncovin,0.5g,粉针,IV,L01XX01,11202,8690000000977,拜耳,1,1,0,0,0,,
H-DEMO-00978,长春新碱,vincristine,Oncovin,1g,粉针,IV,L01XX01,11202,8690000000978,辉瑞,1,1,0,0,0,,
H-DEMO-00979,长春新碱,vincristine,Oncovin,1.5g,粉针,IV,L01XX01,11202,8690000000979,诺华,1,1,0,0,0,,
H-DEMO-00980,来曲唑,letrozole,Femara,0.5g,粉针,IV,L01XX01,72965,8690000000980,赛诺菲,1,1,0,0,0,,
H-DEMO-00981,来曲唑,letrozole,Femara,1g,粉针,IV,L01XX01,72965,8690000000981,AstraZeneca,1,1,0,0,0,,
H-DEMO-00982,来曲唑,letrozole,Femara,1.5g,粉针,IV,L01XX01,72965,8690000000982,罗氏,1,1,0,0,0,,
H-DEMO-00983,阿那曲唑,anastrozole,Arimidex,0.5g,粉针,IV,L01XX01,84857,8690000000983,齐鲁制药,1,1,0,0,0,,
H-DEMO-00984,阿那曲唑,anastrozole,Arimidex,1g,粉针,IV,L01XX01,84857,8690000000984,复星医药,1,1,0,0,0,,
H-DEMO-00985,阿那曲唑,anastrozole,Arimidex,1.5g,粉针,IV,L01XX01,84857,8690000000985,科伦药业,1,1,0,0,0,,
H-DEMO-00986,他莫昔芬,tamoxifen,Nolvadex,0.5g,粉针,IV,L01XX01,10324,8690000000986,华润双鹤,1,1,0,0,0,,
H-DEMO-00987,他莫昔芬,tamoxifen,Nolvadex,1g,粉针,IV,L01XX01,10324,8690000000987,正大天晴,1,1,0,0,0,,
H-DEMO-00988,他莫昔芬,tamoxifen,Nolvadex,1.5g,粉针,IV,L01XX01,10324,8690000000988,豪森药业,1,1,0,0,0,,
H-DEMO-00989,伊马替尼,imatinib,Gleevec,0.5g,粉针,IV,L01XX01,282388,8690000000989,人福医药,1,1,0,0,0,,
H-DEMO-00990,伊马替尼,imatinib,Gleevec,1g,粉针,IV,L01XX01,282388,8690000000990,华北制药,1,1,0,0,0,,
H-DEMO-00991,伊马替尼,imatinib,Gleevec,1.5g,粉针,IV,L01XX01,282388,8690000000991,扬子江药业,1,1,0,0,0,,
H-DEMO-00992,非那雄胺,finasteride,保列治,10mg,片剂,PO,G04XX01,25025,8690000000992,恒瑞医药,1,1,0,0,0,,
H-DEMO-00993,非那雄胺,finasteride,保列治,20mg,片剂,PO,G04XX01,25025,8690000000993,石药集团,1,1,0,0,0,,
H-DEMO-00994,非那雄胺,finasteride,保列治,25mg,片剂,PO,G04XX01,25025,8690000000994,中国生物,1,1,0,0,0,,
H-DEMO-00995,度他雄胺,dutasteride,Avodart,5mg,片剂,PO,G04XX01,236473,8690000000995,拜耳,1,1,0,0,0,,
H-DEMO-00996,度他雄胺,dutasteride,Avodart,10mg,片剂,PO,G04XX01,236473,8690000000996,辉瑞,1,1,0,0,0,,
H-DEMO-00997,度他雄胺,dutasteride,Avodart,20mg,片剂,PO,G04XX01,236473,8690000000997,诺华,1,1,0,0,0,,
H-DEMO-00998,坦索罗辛,tamsulosin,哈乐,100mg,片剂,PO,G04XX01,77492,8690000000998,赛诺菲,1,1,0,0,0,,
H-DEMO-00999,坦索罗辛,tamsulosin,哈乐,200mg,片剂,PO,G04XX01,77492,8690000000999,AstraZeneca,1,1,0,0,0,,
H-DEMO-01000,坦索罗辛,tamsulosin,哈乐,500mg,片剂,PO,G04XX01,77492,8690000001000,罗氏,1,1,0,0,0,,
H-DEMO-01001,索利那新,solifenacin,卫喜康,10mg,片剂,PO,G04XX01,358274,8690000001001,齐鲁制药,1,1,0,0,0,,
H-DEMO-01002,索利那新,solifenacin,卫喜康,20mg,片剂,PO,G04XX01,358274,8690000001002,复星医药,1,1,0,0,0,,
H-DEMO-01003,索利那新,solifenacin,卫喜康,25mg,片剂,PO,G04XX01,358274,8690000001003,科伦药业,1,1,0,0,0,,
H-DEMO-01004,米拉贝格,mirabegron,Myrbetriq,5mg,片剂,PO,G04XX01,1300786,8690000001004,华润双鹤,1,1,0,0,0,,
H-DEMO-01005,米拉贝格,mirabegron,Myrbetriq,10mg,片剂,PO,G04XX01,1300786,8690000001005,正大天晴,1,1,0,0,0,,
H-DEMO-01006,米拉贝格,mirabegron,Myrbetriq,20mg,片剂,PO,G04XX01,1300786,8690000001006,豪森药业,1,1,0,0,0,,
H-DEMO-01007,非布司他,febuxostat,优立通,50mg,片剂,PO,G04XX01,73689,8690000001007,人福医药,1,1,0,0,0,,
H-DEMO-01008,非布司他,febuxostat,优立通,100mg,片剂,PO,G04XX01,73689,8690000001008,华北制药,1,1,0,0,0,,
H-DEMO-01009,非布司他,febuxostat,优立通,200mg,片剂,PO,G04XX01,73689,8690000001009,扬子江药业,1,1,0,0,0,,
H-DEMO-01010,苯溴马隆,benzbromarone,Benur,25mg,片剂,PO,G04XX01,,8690000001010,恒瑞医药,1,1,0,0,0,,
H-DEMO-01011,苯溴马隆,benzbromarone,Benur,50mg,片剂,PO,G04XX01,,8690000001011,石药集团,1,1,0,0,0,,
H-DEMO-01012,苯溴马隆,benzbromarone,Benur,100mg,片剂,PO,G04XX01,,8690000001012,中国生物,1,1,0,0,0,,
H-DEMO-01013,吡罗昔康,piroxicam,Feldene,10mg,片剂,PO,M01XX01,8356,8690000001013,拜耳,1,1,0,0,0,,
H-DEMO-01014,吡罗昔康,piroxicam,Feldene,20mg,片剂,PO,M01XX01,8356,8690000001014,辉瑞,1,1,0,0,0,,
H-DEMO-01015,吡罗昔康,piroxicam,Feldene,25mg,片剂,PO,M01XX01,8356,8690000001015,诺华,1,1,0,0,0,,
H-DEMO-01016,氯诺昔康,lornoxicam,Xefo,20mg,片剂,PO,M01XX01,,8690000001016,赛诺菲,1,1,0,0,0,,
H-DEMO-01017,氯诺昔康,lornoxicam,Xefo,25mg,片剂,PO,M01XX01,,8690000001017,AstraZeneca,1,1,0,0,0,,
H-DEMO-01018,氯诺昔康,lornoxicam,Xefo,50mg,片剂,PO,M01XX01,,8690000001018,罗氏,1,1,0,0,0,,
H-DEMO-01019,秋水仙碱,colchicine,Colcrys,50mg,片剂,PO,M01XX01,2683,8690000001019,齐鲁制药,1,1,0,0,0,,
H-DEMO-01020,秋水仙碱,colchicine,Colcrys,100mg,片剂,PO,M01XX01,2683,8690000001020,复星医药,1,1,0,0,0,,
H-DEMO-01021,秋水仙碱,colchicine,Colcrys,200mg,片剂,PO,M01XX01,2683,8690000001021,科伦药业,1,1,0,0,0,,
H-DEMO-01022,别嘌醇,allopurinol,Zyloprim,20mg,片剂,PO,M01XX01,519,8690000001022,华润双鹤,1,1,0,0,0,,
H-DEMO-01023,别嘌醇,allopurinol,Zyloprim,25mg,片剂,PO,M01XX01,519,8690000001023,正大天晴,1,1,0,0,0,,
H-DEMO-01024,别嘌醇,allopurinol,Zyloprim,50mg,片剂,PO,M01XX01,519,8690000001024,豪森药业,1,1,0,0,0,,
H-DEMO-01025,丙磺舒,probenecid,Benemid,5mg,片剂,PO,M01XX01,8694,8690000001025,人福医药,1,1,0,0,0,,
H-DEMO-01026,丙磺舒,probenecid,Benemid,10mg,片剂,PO,M01XX01,8694,8690000001026,华北制药,1,1,0,0,0,,
H-DEMO-01027,丙磺舒,probenecid,Benemid,20mg,片剂,PO,M01XX01,8694,8690000001027,扬子江药业,1,1,0,0,0,,
H-DEMO-01028,骨化三醇,calcitriol,Rocaltrol,5mg,片剂,PO,M01XX01,1894,8690000001028,恒瑞医药,1,1,0,0,0,,
H-DEMO-01029,骨化三醇,calcitriol,Rocaltrol,10mg,片剂,PO,M01XX01,1894,8690000001029,石药集团,1,1,0,0,0,,
H-DEMO-01030,骨化三醇,calcitriol,Rocaltrol,20mg,片剂,PO,M01XX01,1894,8690000001030,中国生物,1,1,0,0,0,,
H-DEMO-01031,阿仑膦酸钠,alendronate,Fosamax,25mg,片剂,PO,M01XX01,4603,8690000001031,拜耳,1,1,0,0,0,,
H-DEMO-01032,阿仑膦酸钠,alendronate,Fosamax,50mg,片剂,PO,M01XX01,4603,8690000001032,辉瑞,1,1,0,0,0,,
H-DEMO-01033,阿仑膦酸钠,alendronate,Fosamax,100mg,片剂,PO,M01XX01,4603,8690000001033,诺华,1,1,0,0,0,,
H-DEMO-01034,唑来膦酸,zoledronic acid,Reclast,5mg,片剂,PO,M01XX01,77682,8690000001034,赛诺菲,1,1,0,0,0,,
H-DEMO-01035,唑来膦酸,zoledronic acid,Reclast,10mg,片剂,PO,M01XX01,77682,8690000001035,AstraZeneca,1,1,0,0,0,,
H-DEMO-01036,唑来膦酸,zoledronic acid,Reclast,20mg,片剂,PO,M01XX01,77682,8690000001036,罗氏,1,1,0,0,0,,
H-DEMO-01037,硫酸亚铁,ferrous sulfate,Feosol,10mg,片剂,PO,B03XX01,4441,8690000001037,齐鲁制药,1,1,0,0,0,,
H-DEMO-01038,硫酸亚铁,ferrous sulfate,Feosol,20mg,片剂,PO,B03XX01,4441,8690000001038,复星医药,1,1,0,0,0,,
H-DEMO-01039,硫酸亚铁,ferrous sulfate,Feosol,25mg,片剂,PO,B03XX01,4441,8690000001039,科伦药业,1,1,0,0,0,,
H-DEMO-01040,琥珀酸亚铁,ferrous succinate,速力菲,10mg,片剂,PO,B03XX01,,8690000001040,华润双鹤,1,1,0,0,0,,
H-DEMO-01041,琥珀酸亚铁,ferrous succinate,速力菲,20mg,片剂,PO,B03XX01,,8690000001041,正大天晴,1,1,0,0,0,,
H-DEMO-01042,琥珀酸亚铁,ferrous succinate,速力菲,25mg,片剂,PO,B03XX01,,8690000001042,豪森药业,1,1,0,0,0,,
H-DEMO-01043,叶酸,folic acid,Folvite,100mg,片剂,PO,B03XX01,4511,8690000001043,人福医药,1,1,0,0,0,,
H-DEMO-01044,叶酸,folic acid,Folvite,200mg,片剂,PO,B03XX01,4511,8690000001044,华北制药,1,1,0,0,0,,
H-DEMO-01045,叶酸,folic acid,Folvite,500mg,片剂,PO,B03XX01,4511,8690000001045,扬子江药业,1,1,0,0,0,,
H-DEMO-01046,维生素B12,cyanocobalamin,Nascobal,5mg,片剂,PO,B03XX01,11248,8690000001046,恒瑞医药,1,1,0,0,0,,
H-DEMO-01047,维生素B12,cyanocobalamin,Nascobal,10mg,片剂,PO,B03XX01,11248,8690000001047,石药集团,1,1,0,0,0,,
H-DEMO-01048,维生素B12,cyanocobalamin,Nascobal,20mg,片剂,PO,B03XX01,11248,8690000001048,中国生物,1,1,0,0,0,,
H-DEMO-01049,促红素,epoetin alfa,Epogen,25mg,片剂,PO,B03XX01,105694,8690000001049,拜耳,1,1,0,0,0,,
H-DEMO-01050,促红素,epoetin alfa,Epogen,50mg,片剂,PO,B03XX01,105694,8690000001050,辉瑞,1,1,0,0,0,,
H-DEMO-01051,促红素,epoetin alfa,Epogen,100mg,片剂,PO,B03XX01,105694,8690000001051,诺华,1,1,0,0,0,,
H-DEMO-01052,达依泊汀,darbepoetin alfa,Aranesp,25mg,片剂,PO,B03XX01,236473,8690000001052,赛诺菲,1,1,0,0,0,,
H-DEMO-01053,达依泊汀,darbepoetin alfa,Aranesp,50mg,片剂,PO,B03XX01,236473,8690000001053,AstraZeneca,1,1,0,0,0,,
H-DEMO-01054,达依泊汀,darbepoetin alfa,Aranesp,100mg,片剂,PO,B03XX01,236473,8690000001054,罗氏,1,1,0,0,0,,
H-DEMO-01055,罗沙司他,roxadustat,Evrenzo,50mg,片剂,PO,B03XX01,,8690000001055,齐鲁制药,1,1,0,0,0,,
H-DEMO-01056,罗沙司他,roxadustat,Evrenzo,100mg,片剂,PO,B03XX01,,8690000001056,复星医药,1,1,0,0,0,,
H-DEMO-01057,罗沙司他,roxadustat,Evrenzo,200mg,片剂,PO,B03XX01,,8690000001057,科伦药业,1,1,0,0,0,,
H-DEMO-01058,铁蔗糖,iron sucrose,Venofer,20mg,片剂,PO,B03XX01,236782,8690000001058,华润双鹤,1,1,0,0,0,,
H-DEMO-01059,铁蔗糖,iron sucrose,Venofer,25mg,片剂,PO,B03XX01,236782,8690000001059,正大天晴,1,1,0,0,0,,
H-DEMO-01060,铁蔗糖,iron sucrose,Venofer,50mg,片剂,PO,B03XX01,236782,8690000001060,豪森药业,1,1,0,0,0,,
H-DEMO-01061,亚甲蓝,methylene blue,Urolene Blue,1ml,注射液,IV,V03XX01,6876,8690000001061,人福医药,1,1,0,0,0,,
H-DEMO-01062,亚甲蓝,methylene blue,Urolene Blue,2ml,注射液,IV,V03XX01,6876,8690000001062,华北制药,1,1,0,0,0,,
H-DEMO-01063,亚甲蓝,methylene blue,Urolene Blue,5ml,注射液,IV,V03XX01,6876,8690000001063,扬子江药业,1,1,0,0,0,,
H-DEMO-01064,纳洛酮,naloxone,Narcan,2ml,注射液,IV,V03XX01,7242,8690000001064,恒瑞医药,1,1,0,0,0,,
H-DEMO-01065,纳洛酮,naloxone,Narcan,5ml,注射液,IV,V03XX01,7242,8690000001065,石药集团,1,1,0,0,0,,
H-DEMO-01066,纳洛酮,naloxone,Narcan,10ml,注射液,IV,V03XX01,7242,8690000001066,中国生物,1,1,0,0,0,,
H-DEMO-01067,氟马西尼,flumazenil,Romazicon,2ml,注射液,IV,V03XX01,4441,8690000001067,拜耳,1,1,0,0,0,,
H-DEMO-01068,氟马西尼,flumazenil,Romazicon,5ml,注射液,IV,V03XX01,4441,8690000001068,辉瑞,1,1,0,0,0,,
H-DEMO-01069,氟马西尼,flumazenil,Romazicon,10ml,注射液,IV,V03XX01,4441,8690000001069,诺华,1,1,0,0,0,,
H-DEMO-01070,新斯的明,neostigmine,Prostigmin,5ml,注射液,IV,V03XX01,7514,8690000001070,赛诺菲,1,1,0,0,0,,
H-DEMO-01071,新斯的明,neostigmine,Prostigmin,10ml,注射液,IV,V03XX01,7514,8690000001071,AstraZeneca,1,1,0,0,0,,
H-DEMO-01072,新斯的明,neostigmine,Prostigmin,100ml,注射液,IV,V03XX01,7514,8690000001072,罗氏,1,1,0,0,0,,
H-DEMO-01073,阿托品,atropine,Atropine,1ml,注射液,IV,V03XX01,1223,8690000001073,齐鲁制药,1,1,0,0,0,,
H-DEMO-01074,阿托品,atropine,Atropine,2ml,注射液,IV,V03XX01,1223,8690000001074,复星医药,1,1,0,0,0,,
H-DEMO-01075,阿托品,atropine,Atropine,5ml,注射液,IV,V03XX01,1223,8690000001075,科伦药业,1,1,0,0,0,,
H-DEMO-01076,东莨菪碱,scopolamine,Transderm Scop,2ml,注射液,IV,V03XX01,9947,8690000001076,华润双鹤,1,1,0,0,0,,
H-DEMO-01077,东莨菪碱,scopolamine,Transderm Scop,5ml,注射液,IV,V03XX01,9947,8690000001077,正大天晴,1,1,0,0,0,,
H-DEMO-01078,东莨菪碱,scopolamine,Transderm Scop,10ml,注射液,IV,V03XX01,9947,8690000001078,豪森药业,1,1,0,0,0,,
H-DEMO-01079,二巯丙磺钠,unithiol,Unithiol,1ml,注射液,IV,V03XX01,,8690000001079,人福医药,1,1,0,0,0,,
H-DEMO-01080,二巯丙磺钠,unithiol,Unithiol,2ml,注射液,IV,V03XX01,,8690000001080,华北制药,1,1,0,0,0,,
H-DEMO-01081,二巯丙磺钠,unithiol,Unithiol,5ml,注射液,IV,V03XX01,,8690000001081,扬子江药业,1,1,0,0,0,,
H-DEMO-01082,依地酸钙钠,edetate calcium disodium,Calcium EDTA,1ml,注射液,IV,V03XX01,3640,8690000001082,恒瑞医药,1,1,0,0,0,,
H-DEMO-01083,依地酸钙钠,edetate calcium disodium,Calcium EDTA,2ml,注射液,IV,V03XX01,3640,8690000001083,石药集团,1,1,0,0,0,,
H-DEMO-01084,依地酸钙钠,edetate calcium disodium,Calcium EDTA,5ml,注射液,IV,V03XX01,3640,8690000001084,中国生物,1,1,0,0,0,,
H-DEMO-01085,七氟烷,sevoflurane,Sevorane,2ml,注射液,IV,N01XX01,9919,8690000001085,拜耳,1,1,0,0,0,,
H-DEMO-01086,七氟烷,sevoflurane,Sevorane,5ml,注射液,IV,N01XX01,9919,8690000001086,辉瑞,1,1,0,0,0,,
H-DEMO-01087,七氟烷,sevoflurane,Sevorane,10ml,注射液,IV,N01XX01,9919,8690000001087,诺华,1,1,0,0,0,,
H-DEMO-01088,异氟烷,isoflurane,Forane,5ml,注射液,IV,N01XX01,6026,8690000001088,赛诺菲,1,1,0,0,0,,
H-DEMO-01089,异氟烷,isoflurane,Forane,10ml,注射液,IV,N01XX01,6026,8690000001089,AstraZeneca,1,1,0,0,0,,
H-DEMO-01090,异氟烷,isoflurane,Forane,100ml,注射液,IV,N01XX01,6026,8690000001090,罗氏,1,1,0,0,0,,
H-DEMO-01091,丙泊酚,propofol,Diprivan,1ml,注射液,IV,N01XX01,8782,8690000001091,齐鲁制药,1,1,0,0,0,,
H-DEMO-01092,丙泊酚,propofol,Diprivan,2ml,注射液,IV,N01XX01,8782,8690000001092,复星医药,1,1,0,0,0,,
H-DEMO-01093,丙泊酚,propofol,Diprivan,5ml,注射液,IV,N01XX01,8782,8690000001093,科伦药业,1,1,0,0,0,,
H-DEMO-01094,依托咪酯,etomidate,Amidate,1ml,注射液,IV,N01XX01,4179,8690000001094,华润双鹤,1,1,0,0,0,,
H-DEMO-01095,依托咪酯,etomidate,Amidate,2ml,注射液,IV,N01XX01,4179,8690000001095,正大天晴,1,1,0,0,0,,
H-DEMO-01096,依托咪酯,etomidate,Amidate,5ml,注射液,IV,N01XX01,4179,8690000001096,豪森药业,1,1,0,0,0,,
H-DEMO-01097,氯胺酮,ketamine,Ketalar,2ml,注射液,IV,N01XX01,6130,8690000001097,人福医药,1,1,0,0,0,,
H-DEMO-01098,氯胺酮,ketamine,Ketalar,5ml,注射液,IV,N01XX01,6130,8690000001098,华北制药,1,1,0,0,0,,
H-DEMO-01099,氯胺酮,ketamine,Ketalar,10ml,注射液,IV,N01XX01,6130,8690000001099,扬子江药业,1,1,0,0,0,,
H-DEMO-01100,罗库溴铵,rocuronium,Zemuron,2ml,注射液,IV,N01XX01,68139,8690000001100,恒瑞医药,1,1,0,0,0,,
H-DEMO-01101,罗库溴铵,rocuronium,Zemuron,5ml,注射液,IV,N01XX01,68139,8690000001101,石药集团,1,1,0,0,0,,
H-DEMO-01102,罗库溴铵,rocuronium,Zemuron,10ml,注射液,IV,N01XX01,68139,8690000001102,中国生物,1,1,0,0,0,,
H-DEMO-01103,维库溴铵,vecuronium,Norcuron,5ml,注射液,IV,N01XX01,11170,8690000001103,拜耳,1,1,0,0,0,,
H-DEMO-01104,维库溴铵,vecuronium,Norcuron,10ml,注射液,IV,N01XX01,11170,8690000001104,辉瑞,1,1,0,0,0,,
H-DEMO-01105,维库溴铵,vecuronium,Norcuron,100ml,注射液,IV,N01XX01,11170,8690000001105,诺华,1,1,0,0,0,,
H-DEMO-01106,顺阿曲库铵,cisatracurium,Nimbex,2ml,注射液,IV,N01XX01,259966,8690000001106,赛诺菲,1,1,0,0,0,,
H-DEMO-01107,顺阿曲库铵,cisatracurium,Nimbex,5ml,注射液,IV,N01XX01,259966,8690000001107,AstraZeneca,1,1,0,0,0,,
H-DEMO-01108,顺阿曲库铵,cisatracurium,Nimbex,10ml,注射液,IV,N01XX01,259966,8690000001108,罗氏,1,1,0,0,0,,
H-DEMO-01109,琥珀胆碱,succinylcholine,Anectine,1ml,注射液,IV,N01XX01,10154,8690000001109,齐鲁制药,1,1,0,0,0,,
H-DEMO-01110,琥珀胆碱,succinylcholine,Anectine,2ml,注射液,IV,N01XX01,10154,8690000001110,复星医药,1,1,0,0,0,,
H-DEMO-01111,琥珀胆碱,succinylcholine,Anectine,5ml,注射液,IV,N01XX01,10154,8690000001111,科伦药业,1,1,0,0,0,,
H-DEMO-01112,利多卡因,lidocaine,Xylocaine,5ml,注射液,IV,N01XX01,6387,8690000001112,华润双鹤,1,1,0,0,0,,
H-DEMO-01113,利多卡因,lidocaine,Xylocaine,10ml,注射液,IV,N01XX01,6387,8690000001113,正大天晴,1,1,0,0,0,,
H-DEMO-01114,利多卡因,lidocaine,Xylocaine,100ml,注射液,IV,N01XX01,6387,8690000001114,豪森药业,1,1,0,0,0,,
H-DEMO-01115,布比卡因,bupivacaine,Marcaine,1ml,注射液,IV,N01XX01,1815,8690000001115,人福医药,1,1,0,0,0,,
H-DEMO-01116,布比卡因,bupivacaine,Marcaine,2ml,注射液,IV,N01XX01,1815,8690000001116,华北制药,1,1,0,0,0,,
H-DEMO-01117,布比卡因,bupivacaine,Marcaine,5ml,注射液,IV,N01XX01,1815,8690000001117,扬子江药业,1,1,0,0,0,,
H-DEMO-01118,罗哌卡因,ropivacaine,Naropin,5ml,注射液,IV,N01XX01,35780,8690000001118,恒瑞医药,1,1,0,0,0,,
H-DEMO-01119,罗哌卡因,ropivacaine,Naropin,10ml,注射液,IV,N01XX01,35780,8690000001119,石药集团,1,1,0,0,0,,
H-DEMO-01120,罗哌卡因,ropivacaine,Naropin,100ml,注射液,IV,N01XX01,35780,8690000001120,中国生物,1,1,0,0,0,,
